input,output,time
-0.030660,0.160288,5.710000
-0.030752,0.159846,5.720000
-0.030831,0.159384,5.730000
-0.030897,0.158895,5.740000
-0.030950,0.158396,5.750000
-0.030992,0.157872,5.760000
-0.031023,0.157342,5.770000
-0.031043,0.156786,5.780000
-0.031054,0.156198,5.790000
-0.031057,0.155598,5.800000
-0.031052,0.154985,5.810000
-0.031040,0.154328,5.820000
-0.031023,0.153667,5.830000
-0.031000,0.152987,5.840000
-0.030974,0.152286,5.850000
-0.030945,0.151560,5.860000
-0.030913,0.150825,5.870000
-0.030880,0.150057,5.880000
-0.030846,0.149267,5.890000
-0.030812,0.148468,5.900000
-0.030778,0.147655,5.910000
-0.030745,0.146800,5.920000
-0.030713,0.145939,5.930000
-0.030682,0.145059,5.940000
-0.030653,0.144151,5.950000
-0.030625,0.143229,5.960000
-0.030600,0.142273,5.970000
-0.030576,0.141321,5.980000
-0.030554,0.140326,5.990000
-0.030072,0.139332,6.000000
-0.029996,0.138316,6.010000
-0.029915,0.137267,6.020000
-0.029827,0.136197,6.030000
-0.029732,0.135124,6.040000
-0.029629,0.134009,6.050000
-0.029516,0.132905,6.060000
-0.029393,0.131765,6.070000
-0.029257,0.130597,6.080000
-0.029108,0.129420,6.090000
-0.028943,0.128225,6.100000
-0.028761,0.127008,6.110000
-0.028561,0.125761,6.120000
-0.028340,0.124511,6.130000
-0.028097,0.123238,6.140000
-0.027829,0.121948,6.150000
-0.027536,0.120649,6.160000
-0.027214,0.119321,6.170000
-0.026863,0.117977,6.180000
-0.026480,0.116616,6.190000
-0.026064,0.115228,6.200000
-0.025614,0.113850,6.210000
-0.025130,0.112420,6.220000
-0.024609,0.110996,6.230000
-0.024054,0.109549,6.240000
-0.023464,0.108098,6.250000
-0.022840,0.106614,6.260000
-0.022185,0.105133,6.270000
-0.021501,0.103627,6.280000
-0.020791,0.102119,6.290000
-0.020059,0.100583,6.300000
-0.019309,0.099039,6.310000
-0.018547,0.097486,6.320000
-0.017778,0.095904,6.330000
-0.017007,0.094335,6.340000
-0.016240,0.092747,6.350000
-0.015482,0.091146,6.360000
-0.014738,0.089537,6.370000
-0.014013,0.087910,6.380000
-0.013312,0.086282,6.390000
-0.012637,0.084639,6.400000
-0.011993,0.083010,6.410000
-0.011381,0.081352,6.420000
-0.010803,0.079693,6.430000
-0.010260,0.078018,6.440000
-0.009753,0.076344,6.450000
-0.009281,0.074671,6.460000
-0.008844,0.072992,6.470000
-0.008441,0.071286,6.480000
-0.008071,0.069599,6.490000
-0.007294,0.067896,6.500000
-0.006930,0.066190,6.510000
-0.006587,0.064485,6.520000
-0.006263,0.062757,6.530000
-0.005955,0.061038,6.540000
-0.005659,0.059319,6.550000
-0.005374,0.057603,6.560000
-0.005096,0.055864,6.570000
-0.004823,0.054138,6.580000
-0.004552,0.052395,6.590000
-0.004280,0.050664,6.600000
-0.004003,0.048908,6.610000
-0.003720,0.047164,6.620000
-0.003427,0.045432,6.630000
-0.003122,0.043668,6.640000
-0.002802,0.041922,6.650000
-0.002465,0.040180,6.660000
-0.002107,0.038415,6.670000
-0.001727,0.036663,6.680000
-0.001322,0.034911,6.690000
-0.000891,0.033162,6.700000
-0.000431,0.031400,6.710000
0.000058,0.029647,6.720000
0.000577,0.027891,6.730000
0.001127,0.026134,6.740000
0.001707,0.024370,6.750000
0.002316,0.022615,6.760000
0.002954,0.020854,6.770000
0.003616,0.019119,6.780000
0.004302,0.017370,6.790000
0.005007,0.015629,6.800000
0.005727,0.013880,6.810000
0.006458,0.012133,6.820000
0.007195,0.010406,6.830000
0.007932,0.008689,6.840000
0.008666,0.006956,6.850000
0.009389,0.005252,6.860000
0.010099,0.003528,6.870000
0.010790,0.001821,6.880000
0.011458,0.000129,6.890000
0.012101,-0.001547,6.900000
0.012714,-0.003238,6.910000
0.013297,-0.004916,6.920000
0.013847,-0.006562,6.930000
0.014363,-0.008221,6.940000
0.014846,-0.009867,6.950000
0.015294,-0.011502,6.960000
0.015710,-0.013119,6.970000
0.016093,-0.014748,6.980000
0.016444,-0.016341,6.990000
0.016352,-0.017932,7.000000
0.016625,-0.019512,7.010000
0.016870,-0.021090,7.020000
0.017090,-0.022646,7.030000
0.017286,-0.024185,7.040000
0.017459,-0.025722,7.050000
0.017612,-0.027255,7.060000
0.017745,-0.028762,7.070000
0.017861,-0.030281,7.080000
0.017961,-0.031760,7.090000
0.018045,-0.033245,7.100000
0.018116,-0.034718,7.110000
0.018174,-0.036174,7.120000
0.018221,-0.037609,7.130000
0.018256,-0.039029,7.140000
0.018282,-0.040462,7.150000
0.018299,-0.041857,7.160000
0.018307,-0.043257,7.170000
0.018308,-0.044645,7.180000
0.018301,-0.046011,7.190000
0.018287,-0.047376,7.200000
0.018267,-0.048712,7.210000
0.018241,-0.050049,7.220000
0.018209,-0.051385,7.230000
0.018171,-0.052698,7.240000
0.018128,-0.053992,7.250000
0.018080,-0.055283,7.260000
0.018027,-0.056561,7.270000
0.017969,-0.057831,7.280000
0.017906,-0.059076,7.290000
0.017838,-0.060319,7.300000
0.017765,-0.061548,7.310000
0.017688,-0.062753,7.320000
0.017607,-0.063972,7.330000
0.017520,-0.065159,7.340000
0.017429,-0.066342,7.350000
0.017333,-0.067510,7.360000
0.017232,-0.068672,7.370000
0.017127,-0.069839,7.380000
0.017016,-0.070968,7.390000
0.016901,-0.072095,7.400000
0.016781,-0.073205,7.410000
0.016655,-0.074313,7.420000
0.016525,-0.075421,7.430000
0.016389,-0.076488,7.440000
0.016248,-0.077569,7.450000
0.016102,-0.078624,7.460000
0.015950,-0.079682,7.470000
0.015793,-0.080731,7.480000
0.015630,-0.081758,7.490000
0.015664,-0.082785,7.500000
0.015516,-0.083787,7.510000
0.015365,-0.084783,7.520000
0.015212,-0.085771,7.530000
0.015057,-0.086764,7.540000
0.014900,-0.087723,7.550000
0.014743,-0.088699,7.560000
0.014586,-0.089652,7.570000
0.014428,-0.090593,7.580000
0.014272,-0.091514,7.590000
0.014118,-0.092437,7.600000
0.013965,-0.093366,7.610000
0.013817,-0.094263,7.620000
0.013672,-0.095158,7.630000
0.013533,-0.096041,7.640000
0.013400,-0.096938,7.650000
0.013273,-0.097796,7.660000
0.013155,-0.098662,7.670000
0.013047,-0.099507,7.680000
0.012948,-0.100363,7.690000
0.012860,-0.101192,7.700000
0.012784,-0.102019,7.710000
0.012720,-0.102835,7.720000
0.012669,-0.103642,7.730000
0.012631,-0.104458,7.740000
0.012606,-0.105242,7.750000
0.012594,-0.106044,7.760000
0.012594,-0.106806,7.770000
0.012607,-0.107578,7.780000
0.012629,-0.108350,7.790000
0.012661,-0.109089,7.800000
0.012701,-0.109833,7.810000
0.012747,-0.110574,7.820000
0.012796,-0.111314,7.830000
0.012848,-0.112032,7.840000
0.012899,-0.112748,7.850000
0.012948,-0.113446,7.860000
0.012992,-0.114136,7.870000
0.013031,-0.114827,7.880000
0.013063,-0.115505,7.890000
0.013085,-0.116176,7.900000
0.013098,-0.116824,7.910000
0.013100,-0.117473,7.920000
0.013091,-0.118127,7.930000
0.013071,-0.118764,7.940000
0.013040,-0.119382,7.950000
0.012997,-0.120006,7.960000
0.012944,-0.120607,7.970000
0.012881,-0.121206,7.980000
0.012809,-0.121813,7.990000
0.012337,-0.122396,8.000000
0.012213,-0.122956,8.010000
0.012078,-0.123541,8.020000
0.011933,-0.124096,8.030000
0.011780,-0.124652,8.040000
0.011618,-0.125181,8.050000
0.011449,-0.125733,8.060000
0.011271,-0.126250,8.070000
0.011087,-0.126777,8.080000
0.010895,-0.127296,8.090000
0.010697,-0.127811,8.100000
0.010492,-0.128309,8.110000
0.010280,-0.128799,8.120000
0.010061,-0.129285,8.130000
0.009835,-0.129768,8.140000
0.009602,-0.130241,8.150000
0.009361,-0.130712,8.160000
0.009112,-0.131171,8.170000
0.008855,-0.131631,8.180000
0.008589,-0.132095,8.190000
0.008313,-0.132532,8.200000
0.008028,-0.132977,8.210000
0.007732,-0.133406,8.220000
0.007425,-0.133836,8.230000
0.007106,-0.134265,8.240000
0.006775,-0.134686,8.250000
0.006432,-0.135103,8.260000
0.006075,-0.135516,8.270000
0.005705,-0.135925,8.280000
0.005322,-0.136329,8.290000
0.004924,-0.136723,8.300000
0.004512,-0.137130,8.310000
0.004086,-0.137533,8.320000
0.003646,-0.137924,8.330000
0.003193,-0.138303,8.340000
0.002727,-0.138692,8.350000
0.002249,-0.139093,8.360000
0.001759,-0.139472,8.370000
0.001259,-0.139869,8.380000
0.000749,-0.140248,8.390000
0.000233,-0.140633,8.400000
-0.000290,-0.141012,8.410000
-0.000818,-0.141403,8.420000
-0.001348,-0.141779,8.430000
-0.001879,-0.142169,8.440000
-0.002409,-0.142551,8.450000
-0.002936,-0.142948,8.460000
-0.003459,-0.143350,8.470000
-0.003974,-0.143745,8.480000
-0.004482,-0.144134,8.490000
-0.004660,-0.144539,8.500000
-0.005106,-0.144937,8.510000
-0.005534,-0.145344,8.520000
-0.005943,-0.145761,8.530000
-0.006330,-0.146169,8.540000
-0.006694,-0.146600,8.550000
-0.007034,-0.147010,8.560000
-0.007348,-0.147443,8.570000
-0.007635,-0.147878,8.580000
-0.007895,-0.148305,8.590000
-0.008125,-0.148748,8.600000
-0.008326,-0.149198,8.610000
-0.008495,-0.149662,8.620000
-0.008632,-0.150113,8.630000
-0.008737,-0.150586,8.640000
-0.008809,-0.151049,8.650000
-0.008846,-0.151539,8.660000
-0.008849,-0.152006,8.670000
-0.008816,-0.152495,8.680000
-0.008747,-0.153004,8.690000
-0.008642,-0.153489,8.700000
-0.008502,-0.153999,8.710000
-0.008325,-0.154525,8.720000
-0.008112,-0.155031,8.730000
-0.007865,-0.155562,8.740000
-0.007583,-0.156086,8.750000
-0.007270,-0.156620,8.760000
-0.006925,-0.157149,8.770000
-0.006553,-0.157699,8.780000
-0.006156,-0.158238,8.790000
-0.005736,-0.158781,8.800000
-0.005298,-0.159335,8.810000
-0.004845,-0.159893,8.820000
-0.004381,-0.160455,8.830000
-0.003911,-0.161006,8.840000
-0.003439,-0.161585,8.850000
-0.002969,-0.162149,8.860000
