input,output,time
0.006275,-5.690829,176.400000
0.005797,-5.666327,176.500000
0.005347,-5.642024,176.600000
0.004924,-5.617944,176.700000
0.004528,-5.594109,176.800000
0.004158,-5.570540,176.900000
0.003813,-5.547253,177.000000
0.003494,-5.524265,177.100000
0.003197,-5.501589,177.200000
0.002923,-5.479237,177.300000
0.002670,-5.457220,177.400000
0.002437,-5.435545,177.500000
0.002222,-5.414220,177.600000
0.002025,-5.393251,177.700000
0.001845,-5.372641,177.800000
0.001679,-5.352395,177.900000
0.001527,-5.332514,178.000000
0.001389,-5.313000,178.100000
0.001262,-5.293853,178.200000
0.001147,-5.275073,178.300000
0.001042,-5.256658,178.400000
0.000946,-5.238607,178.500000
0.000859,-5.220917,178.600000
0.000779,-5.203586,178.700000
0.000707,-5.186611,178.800000
0.000641,-5.169987,178.900000
0.000582,-5.153711,179.000000
0.000527,-5.137778,179.100000
0.000478,-5.122185,179.200000
0.000434,-5.106925,179.300000
0.000393,-5.091995,179.400000
0.000357,-5.077389,179.500000
0.000323,-5.063102,179.600000
0.000293,-5.049129,179.700000
0.000266,-5.035463,179.800000
0.000241,-5.022101,179.900000
0.000219,-5.009036,180.000000
0.000199,-4.996262,180.100000
0.000181,-4.983775,180.200000
0.000164,-4.971568,180.300000
0.000150,-4.959637,180.400000
0.000136,-4.947976,180.500000
0.000124,-4.936578,180.600000
0.000114,-4.925440,180.700000
0.000104,-4.914555,180.800000
0.000096,-4.903918,180.900000
0.000088,-4.893524,181.000000
0.000081,-4.883367,181.100000
0.000075,-4.873443,181.200000
0.000070,-4.863747,181.300000
0.000066,-4.854273,181.400000
0.000062,-4.845017,181.500000
0.000059,-4.835974,181.600000
0.000056,-4.827138,181.700000
0.000054,-4.818506,181.800000
0.000052,-4.810073,181.900000
0.000051,-4.801833,182.000000
0.000051,-4.793783,182.100000
0.000051,-4.785919,182.200000
0.000051,-4.778235,182.300000
0.000052,-4.770728,182.400000
0.000054,-4.763393,182.500000
0.000056,-4.756226,182.600000
0.000059,-4.749224,182.700000
0.000062,-4.742382,182.800000
0.000066,-4.735696,182.900000
0.000070,-4.729162,183.000000
0.000076,-4.722777,183.100000
0.000082,-4.716536,183.200000
0.000089,-4.710436,183.300000
0.000096,-4.704474,183.400000
0.000105,-4.698644,183.500000
0.000115,-4.692945,183.600000
0.000125,-4.687371,183.700000
0.000137,-4.681920,183.800000
0.000151,-4.676587,183.900000
0.000166,-4.671370,184.000000
0.000182,-4.666264,184.100000
0.000201,-4.661266,184.200000
0.000221,-4.656372,184.300000
0.000244,-4.651578,184.400000
0.000269,-4.646881,184.500000
0.000296,-4.642276,184.600000
0.000327,-4.637760,184.700000
0.000361,-4.633328,184.800000
0.000398,-4.628977,184.900000
0.000439,-4.624702,185.000000
0.000485,-4.620498,185.100000
0.000535,-4.616362,185.200000
0.000591,-4.612288,185.300000
0.000652,-4.608271,185.400000
0.000720,-4.604305,185.500000
0.000794,-4.600386,185.600000
0.000876,-4.596508,185.700000
0.000967,-4.592663,185.800000
0.001067,-4.588846,185.900000
0.001177,-4.585049,186.000000
0.001298,-4.581265,186.100000
0.001431,-4.577485,186.200000
0.001578,-4.573701,186.300000
0.001739,-4.569904,186.400000
0.001916,-4.566082,186.500000
0.002110,-4.562227,186.600000
0.002324,-4.558325,186.700000
0.002558,-4.554364,186.800000
0.002815,-4.550330,186.900000
0.003096,-4.546208,187.000000
0.003403,-4.541982,187.100000
0.003739,-4.537635,187.200000
0.004106,-4.533148,187.300000
0.004506,-4.528500,187.400000
0.004941,-4.523669,187.500000
0.005415,-4.518631,187.600000
0.005929,-4.513361,187.700000
0.006486,-4.507830,187.800000
0.007088,-4.502009,187.900000
0.007739,-4.495865,188.000000
0.008439,-4.489364,188.100000
0.009192,-4.482470,188.200000
0.009998,-4.475141,188.300000
0.010860,-4.467338,188.400000
0.011778,-4.459014,188.500000
0.012753,-4.450122,188.600000
0.013785,-4.440614,188.700000
0.014873,-4.430436,188.800000
0.016014,-4.419533,188.900000
0.017208,-4.407850,189.000000
0.018451,-4.395327,189.100000
0.019737,-4.381903,189.200000
0.021062,-4.367517,189.300000
0.022420,-4.352104,189.400000
0.023803,-4.335602,189.500000
0.025203,-4.317947,189.600000
0.026610,-4.299074,189.700000
0.028014,-4.278922,189.800000
0.029406,-4.257430,189.900000
0.030774,-4.234539,190.000000
0.032106,-4.210193,190.100000
0.033390,-4.184340,190.200000
0.034616,-4.156934,190.300000
0.035772,-4.127930,190.400000
0.036846,-4.097292,190.500000
0.037828,-4.064988,190.600000
0.038708,-4.030994,190.700000
0.039477,-3.995293,190.800000
0.040128,-3.957875,190.900000
0.040651,-3.918737,191.000000
0.041042,-3.877888,191.100000
0.041294,-3.835340,191.200000
0.041403,-3.791119,191.300000
0.041368,-3.745255,191.400000
0.041184,-3.697790,191.500000
0.040852,-3.648773,191.600000
0.040372,-3.598262,191.700000
0.039745,-3.546323,191.800000
0.038975,-3.493030,191.900000
0.038065,-3.438464,192.000000
0.037020,-3.382713,192.100000
0.035847,-3.325875,192.200000
0.034554,-3.268048,192.300000
0.033149,-3.209341,192.400000
0.031642,-3.149865,192.500000
0.030044,-3.089735,192.600000
0.028367,-3.029070,192.700000
0.026623,-2.967991,192.800000
0.024825,-2.906621,192.900000
0.022986,-2.845081,193.000000
0.021120,-2.783496,193.100000
0.019239,-2.721987,193.200000
0.017358,-2.660674,193.300000
0.015487,-2.599674,193.400000
0.013639,-2.539101,193.500000
0.011824,-2.479063,193.600000
0.010052,-2.419667,193.700000
0.008332,-2.361011,193.800000
0.006671,-2.303189,193.900000
0.005075,-2.246290,194.000000
0.003549,-2.190395,194.100000
0.002097,-2.135578,194.200000
0.000723,-2.081910,194.300000
-0.000573,-2.029451,194.400000
-0.001789,-1.978258,194.500000
-0.002925,-1.928378,194.600000
-0.003982,-1.879856,194.700000
-0.004961,-1.832727,194.800000
-0.005863,-1.787022,194.900000
-0.006690,-1.742766,195.000000
-0.007446,-1.699980,195.100000
-0.008131,-1.658676,195.200000
-0.008749,-1.618865,195.300000
-0.009302,-1.580552,195.400000
-0.009794,-1.543738,195.500000
-0.010225,-1.508419,195.600000
-0.010600,-1.474588,195.700000
-0.010921,-1.442235,195.800000
-0.011189,-1.411345,195.900000
-0.011407,-1.381902,196.000000
-0.011577,-1.353886,196.100000
-0.011701,-1.327275,196.200000
-0.011781,-1.302044,196.300000
-0.011819,-1.278165,196.400000
-0.011816,-1.255609,196.500000
-0.011775,-1.234346,196.600000
-0.011696,-1.214342,196.700000
-0.011581,-1.195563,196.800000
-0.011433,-1.177973,196.900000
-0.011253,-1.161533,197.000000
-0.011043,-1.146207,197.100000
-0.010805,-1.131953,197.200000
-0.010541,-1.118732,197.300000
-0.010253,-1.106502,197.400000
-0.009944,-1.095222,197.500000
-0.009616,-1.084849,197.600000
-0.009271,-1.075340,197.700000
-0.008913,-1.066654,197.800000
-0.008543,-1.058748,197.900000
-0.008166,-1.051579,198.000000
-0.007783,-1.045106,198.100000
-0.007397,-1.039289,198.200000
-0.007011,-1.034086,198.300000
-0.006628,-1.029458,198.400000
-0.006248,-1.025367,198.500000
-0.005876,-1.021776,198.600000
-0.005512,-1.018650,198.700000
-0.005158,-1.015953,198.800000
-0.004816,-1.013652,198.900000
-0.004487,-1.011717,199.000000
-0.004171,-1.010116,199.100000
-0.003870,-1.008821,199.200000
-0.003584,-1.007803,199.300000
-0.003314,-1.007038,199.400000
-0.003058,-1.006499,199.500000
-0.002818,-1.006166,199.600000
-0.002593,-1.006020,199.700000
-0.002383,-1.006043,199.800000
-0.002186,-1.006223,199.900000
